,date,time,id,followers,tweet,sentiment
380,20210409,00:02:38,1380310148569255938,17305,"The first ever RIP vote for treasury diversification closes at 7:40 PM PST tonight!

""Stake protocol controlled… https://t.co/G9awaTVD4a",1
381,20210408,23:58:44,1380309164212297728,367,"RT @DeFiBerg: Here at Yunt Capital, we've been analyzing up-and-coming platforms and we firmly believe that an @AlchemixFi and @dokidokifin…",-1
382,20210408,23:57:17,1380308799295270916,955,"🟢 Swapped $194K in $DAI for $ALCX on #Sushiswap 🍣

🐋 ($90.4M) #0xA489e9
https://t.co/g8zWJawNLn",0
383,20210408,23:52:45,1380307657836392451,187,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
384,20210408,23:51:39,1380307383084191745,873,"RT @DeFiBerg: Here at Yunt Capital, we've been analyzing up-and-coming platforms and we firmly believe that an @AlchemixFi and @dokidokifin…",-1
385,20210408,23:48:09,1380306500929789952,242,ain eu so linda sabe,0
386,20210408,23:35:11,1380303238772101121,311,"@InverseFinance Sers, when ALCX?",0
387,20210408,23:25:50,1380300884828164098,99,The coolest thing about Alchemix is earning yields over future yields while your collateral is yielding. That's bas… https://t.co/313cs9N2l7,0
388,20210408,23:24:45,1380300610768109571,955,"🟢 Swapped $244K in $DAI for $ALCX on #Sushiswap 🍣

🐋 ($90M) #0xA489e9
https://t.co/MtvvNFWpKV",0
389,20210408,23:22:27,1380300033833177088,15076,"this is why you can’t really compare fdv’s 1:1 across protocols. different unlock timeframe, inflation recipients,… https://t.co/4squOOquN8",1
390,20210408,23:19:58,1380299408789618688,15076,if alcx had its full supply issued today the fdv would probably be 1/5 or less than what it is now ($4.7b). so much… https://t.co/ChNrMsAgmA,1
391,20210408,23:19:32,1380299298152325123,225,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
392,20210408,23:00:03,1380294395602350083,130,"@blknoiz06 ALCX
LINK
UNI
ETH
SOL https://t.co/ClXCblLq7l",0
393,20210408,22:49:30,1380291743137009680,568,"RT @PaikCapital: CRYPTO IS REINVENTING FINANCE.

- Put up $100k as collat
- Take out $50k immediately as a loan
- Your $100k earns yield to…",0
394,20210408,22:41:58,1380289846460186627,460063,"@Princekid1614 Hi, you can read it here: All my fundamental analysis threads in one place... $ALCX @AlchemixFi…… https://t.co/7e2qUjTeEQ",0
395,20210408,22:29:06,1380286608826568706,1,"RT @PaikCapital: CRYPTO IS REINVENTING FINANCE.

- Put up $100k as collat
- Take out $50k immediately as a loan
- Your $100k earns yield to…",0
396,20210408,22:24:41,1380285494458773505,15,"RT @sobylife: just bought my first car with an $alcx loan, AMA 

h/t @scupytrooples https://t.co/Xuuk284aK0",1
397,20210408,21:59:55,1380279263044206595,798,@c_alcx @hatwell The Point record? Yeah I know what you mean. I wonder whether he was working on that stuff simulta… https://t.co/YleuSo43SL,-1
398,20210408,21:48:51,1380276478756204544,1385,"Another one 👀

668.73 ETH swapped for 737.26 ALCX ($1.37M)

So far all swaps have come from unique wallets https://t.co/e1hUY8JWsV",1
399,20210408,21:42:12,1380274804880773125,798,@c_alcx @hatwell Also his old band did an incredible Screamadelica ripoff album that I like infinitely more than Sc… https://t.co/MHYgbJAm7j,1
400,20210408,21:35:07,1380273021982797825,798,"@c_alcx @hatwell https://t.co/WB05kx46Ps

But yeah, dude was on a tear for the entire 90s. Even his first album tha… https://t.co/IUvIYap8sH",1
401,20210408,21:29:57,1380271723552112641,798,@c_alcx @hatwell That and his mix of Tender by Blur make me want to try whatever dude was on in 1999.,0
402,20210408,21:29:29,1380271605876719617,55137,@kannatemrt 1 tane yazayım $ALCX,0
403,20210408,21:28:21,1380271318747254791,955,"⚪ Swapped $102K in $ALCX for $REN on #1inch 🐉

🐟 ($112K) #0x9a27fF
https://t.co/Q3J2LTkiZ0",0
404,20210408,21:27:49,1380271185980690440,798,@hatwell @c_alcx Also the Cornelius remix of Mixed Bizness fuuuuuuuucks https://t.co/Q0yjE3LqQa,0
405,20210408,21:25:58,1380270720400437248,3187,@alexcornetto @c_alcx I love it so much. One of the first albums I bought,1
406,20210408,21:25:10,1380270518037790723,798,"@c_alcx You have just hit upon, in reverse order, why it's the best Beck album, and why so few people are willing to acknowledge said fact.",1
407,20210408,21:10:23,1380266799246106624,368,@bullishthekid @MKap21 @MiddleChildPabk @AlchemixFi @iearnfinance I third @AlchemixFi ... @scupytrooples  truly built something with $ALCX,0
408,20210408,21:06:15,1380265758341664771,36,"RT @CryptoFinally: Shill me your favorite altcoin 👀

Current bags + Coins I'm researching: 
#Bitcoin, $ETH, $LINK, $AAVE, $RUNE, $NFTI, $AL…",1
409,20210408,20:34:02,1380257649707585538,32469,"@martyyyy111 some in June, and rest in 2022.

but given that it has been costing 0.3% per day to short ALCX on FTX,… https://t.co/ACHSObsp4s",0
410,20210408,20:30:53,1380256857453957125,955,"🟢 Swapped $155K in $ETH for $ALCX on #Sushiswap 🍣

🐬 ($1.65M) #0x12696a
https://t.co/K7gKsRZzkL",0
411,20210408,20:24:37,1380255282484416512,147,@coinbase @defialliance List $ALCX,0
412,20210408,19:58:59,1380248828595556353,86,@LordDurden $ALCX 🌝,0
413,20210408,19:56:26,1380248189199122441,38,@paraswap so swapping $alUSD to $ALCX currently sucks as you seem to pick up ALCX/ETH uni pool instead of the sushi… https://t.co/3fZYJDd5L7,-1
414,20210408,19:16:22,1380238106566213634,7,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
415,20210408,19:15:55,1380237993718521856,1581,"https://t.co/mzEO3wkQ4C is insane 

Buy $DAI from Coinbase Pro

👇

Take out a loan (@ 50%) in $alUSD with $DAI; ur… https://t.co/V4w44uwHJp",-1
416,20210408,19:05:30,1380235371930251264,972,$ALCX | $USD: [1HR; scalp] All kinds of tasty setups today. Not enough price history to determine a swing play for… https://t.co/FL55NEZtZg,0
417,20210408,19:03:49,1380234946527297537,955,"🟢 Swapped $184K in $DAI for $ALCX on #Sushiswap 🍣

🐋 ($82.9M) #0xA489e9
https://t.co/9ItvFDvtHT",0
418,20210408,18:54:48,1380232675710144513,92,"7/ Inclusion ⏫ (Ind)

As a crypto degen, you believe that an asset is missing from an index due to failure to meet… https://t.co/gXGfFbOHJV",-1
419,20210408,18:40:13,1380229009125089283,242,@nandafortess cade mana,0
420,20210408,18:39:51,1380228915055239172,10,"Current Portfolio

Payments:
$BTC
$XMR
$XLM

1st layer protocols:
$ETH
$DOT
$ADA
$AVAX

DeFi:
$INJ
$YFI 
$ALCX
$1in… https://t.co/xEuEWR4pRd",0
421,20210408,18:39:02,1380228708741509121,955,"⚪ Swapped $104K in $ALCX for $COVER on #Sushiswap 🍣

🐋 ($8.23M) #0xBe23Cb
https://t.co/wkjOCcBi56",0
422,20210408,18:34:04,1380227460793532423,658,@c_alcx Why is your account locked I can’t retweet this,0
423,20210408,18:29:57,1380226423730868232,1385,"Another +$1M ALCX buy

https://t.co/D7JwP4ctla https://t.co/qD4jDWS7PN",0
424,20210408,18:03:38,1380219799213592579,955,"🟢 Swapped $444K in $DAI for $ALCX on #Sushiswap 🍣

🐋 ($81.8M) #0xA489e9
https://t.co/HAC4iZsgj2",0
425,20210408,17:59:02,1380218643057872899,545,"RT @sobylife: just bought my first car with an $alcx loan, AMA 

h/t @scupytrooples https://t.co/Xuuk284aK0",1
426,20210408,17:49:48,1380216317836455936,11,@akajaamiiin $ern $alcx $ray $aave,0
427,20210408,17:41:01,1380214110583980032,51,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
428,20210408,17:29:10,1380211126244282368,3290,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
429,20210408,17:28:53,1380211054626635789,150,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
430,20210408,17:19:04,1380208585389527047,291,"You know who helped me pull the trigger on yield farming way back in 2020? @scupytrooples. 

To top it all off… https://t.co/b0Op889EUZ",1
431,20210408,16:55:41,1380202703008063488,192,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
432,20210408,16:48:36,1380200917220352002,955,"🔴 Swapped $161K in $ALCX for $USDC on #Sushiswap 🍣

🐟 ($181K) #0x1A32B5
https://t.co/ej9VwH4kxH",0
433,20210408,16:40:49,1380198961261187078,189,"@blknoiz06 CAKE
LINK
FTT
SRM
ALCX",0
434,20210408,16:40:41,1380198926997983242,257,"@blknoiz06 ID
FST
INV
ALCX
FTT",0
435,20210408,16:32:40,1380196907482505217,242,Obrigada papai ☝️☝️☝️,0
436,20210408,16:31:50,1380196699977572352,362,"$bdpi
$bask
$cake
$bunny
$alcx
$eth
$bnb

All you need for the next 3 months",0
437,20210408,15:47:38,1380185575504838658,285,"RT @OG_Etherean: @VictimCrypto Been ignored too long, TVL shooting through the roof, V2 is a pretty solid update, lots of projects like ALC…",1
438,20210408,15:37:45,1380183087267647491,163,"Also prolly time to make the obligatory $ICE tweet. Supported by USDT, Andre, and basically everyone else. Just chi… https://t.co/ObCZgnVbJQ",0
439,20210408,15:21:20,1380178956352159747,1087,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
440,20210408,14:51:09,1380171362598289409,0,Now i get to talk to myself for like months sooo lets tag a bunch of tokens for engagements $link $albt $eth $card $cards $xrp $xlm $alcx,0
441,20210408,14:47:06,1380170341918642177,12,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
442,20210408,14:45:31,1380169944151683078,220,"Coinbase is taking a step forward for crypto..

One foot onward! 

GO $COIN we are behind you, thanks for bringing… https://t.co/zJugI0UxqT",-1
443,20210408,14:45:23,1380169910467317760,47,"@AlchemixFi @paraswap THIS IS FUCKING HUGE! let’s GO $ALCX
Salute PARASWAP!!!!",1
444,20210408,14:32:31,1380166670111625219,955,"⚪ Swapped $116K in $ALCX for $YFI on #Sushiswap 🍣

🐟 ($233K) #0x8afaeD
https://t.co/cAc4Lzw8xC",0
445,20210408,14:31:48,1380166490926813184,242,RT @giovannkfkd: como é namorar comigo em 4 imagens https://t.co/7KlvXbUPyr,0
446,20210408,14:19:03,1380163284800786433,321,RT @DefiSniper: Almost $2M worth of $ETH swapped for $ALCX 👀 @AlchemixFi,1
447,20210408,14:17:37,1380162920286457863,955,Almost $2M worth of $ETH swapped for $ALCX 👀 @AlchemixFi,1
448,20210408,14:16:19,1380162595672440846,2450,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
449,20210408,14:14:30,1380162137801289740,362,"Casual 900 ETH $alcx buy

https://t.co/LjPI1QIHEI",-1
450,20210408,14:11:23,1380161354540146688,6077,"RT @cryptoghosting: Just took a $Alusd loan in $ALCX to pay my university semester.

Basically free education. 

This is amazing. 🤝 thanks…",1
451,20210408,14:10:40,1380161174294171653,955,"🟢 Swapped $1.83M in $ETH for $ALCX on #Sushiswap 🍣

🐟 ($258K) #0x4740Fa
https://t.co/4TTGeiLvLX",0
452,20210408,13:54:03,1380156989469294592,1688,still waiting for someone to make ALCX but with fresh anon loan deposit address 🤨,1
453,20210408,13:39:58,1380153449011118089,1620,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
454,20210408,13:20:59,1380148669756932100,17647,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
455,20210408,12:42:17,1380138929312178179,584,"Currently I got my eyes on those 
2 #crypto Gems 💎

$FMT / $GAINS

DYOR 🚀🚀🚀

💙💙💙

$CGG $BONDLY $GRID $SATA $ALCH… https://t.co/dtIjrN7Mk6",0
456,20210408,12:32:44,1380136525615206400,1772,"TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR… https://t.co/QxiNjS4QTD",1
457,20210408,12:19:32,1380133204762365954,274,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
458,20210408,12:05:14,1380129605059756035,55,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
459,20210408,12:01:31,1380128672770711552,296,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
460,20210408,11:59:54,1380128266569256964,62,"RT @CryptoFinallyo: Shill me your favorite altcoin 👀

Current bags + Coins I'm researching: #Bitcoin, $ETH, $LINK, $AAVE, $RUNE, $NFTI, $AL…",1
461,20210408,11:51:15,1380126089863966722,20599,$ALCX what a weird chart. https://t.co/gbHOh91dI1,-1
462,20210408,11:43:37,1380124166477778944,1789,"RT @sobylife: just bought my first car with an $alcx loan, AMA 

h/t @scupytrooples https://t.co/Xuuk284aK0",1
463,20210408,11:41:19,1380123590121517058,94,"RT @Roychengyouzhe: https://t.co/eXFI0gAqD5

TLDR: $ALCX can and is taking a chunk https://t.co/hFzRQnzXZp",0
464,20210408,11:40:48,1380123458219216896,5,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
465,20210408,11:33:52,1380121711115448321,18,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
466,20210408,11:32:58,1380121487689056262,3559,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
467,20210408,11:30:39,1380120904592629765,31,"RT @cmsintern: Intern notes on DeFi project @AlchemixFi (ALCX) from The Delphi Podcast between
@Shaughnessy119 &lt;&gt; @Paul_Burlage &lt;&gt; @mrjason…",0
468,20210408,11:27:19,1380120063034986501,10,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
469,20210408,11:21:35,1380118622283079690,266,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
470,20210408,11:01:49,1380113649235296258,30,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
471,20210408,11:01:21,1380113529169149954,268,RT @cryptotacoswap: @mickalamasse1 @chainlink @Keeper_DAO @NexoFinance @SushiSwap $link $rook $nexo $dai $eth $sushi $uni $vet $bnb $bepro…,0
472,20210408,10:57:00,1380112433428099079,220,"https://t.co/eXFI0gAqD5

TLDR: $ALCX can and is taking a chunk https://t.co/hFzRQnzXZp",0
473,20210408,10:54:35,1380111825417744385,56,"@KoroushAK No, 2 soon, need more $ALCX",1
474,20210408,10:53:53,1380111651798667265,404,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
475,20210408,10:52:59,1380111424140275712,268,"RT @cryptotacoswap: $link $rook $nexo $dai $eth $sushi $uni $vet $bnb $bepro $poolz $xed $uos $ada $xrp $btc $dot $dent $dtc $sfn 
$cro $ca…",0
476,20210408,10:51:38,1380111082803564544,393,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
477,20210408,10:40:22,1380108248091623431,506,@Casino7Gambler @CryptoCharles__ ALCX!!!,0
478,20210408,10:32:41,1380106317193351170,227,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
479,20210408,10:23:00,1380103877765296133,586,"My top 10 crypto holdings by dollar value in my portfolio. 

$ETH
$ALCX
$BTC
$USDC (Earning 10% interest)
$COPE
$VRA
$ROOK
$FTT
$RAY
$SOL",1
480,20210408,10:19:38,1380103033045065729,4,"RT @cryptotacoswap: $link $rook $nexo $dai $eth $sushi $uni $vet $bnb $bepro $poolz $xed $uos $ada $xrp $btc $dot $dent $dtc $sfn 
$cro $ca…",0
481,20210408,10:19:23,1380102968444354562,14,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
482,20210408,10:11:25,1380100962862383107,5027,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
483,20210408,10:05:01,1380099354011205634,50,@safetyth1rd $ALCX,0
484,20210408,10:02:30,1380098720318951427,325,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
485,20210408,09:57:25,1380097440733396994,273,"RT @cryptotacoswap: $link $rook $nexo $dai $eth $sushi $uni $vet $bnb $bepro $poolz $xed $uos $ada $xrp $btc $dot $dent $dtc $sfn 
$cro $ca…",0
486,20210408,09:57:06,1380097359942623235,62,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
487,20210408,09:47:05,1380094840860512256,314,@c_alcx U are probably right to presume they probably won't all explode,1
488,20210408,09:39:39,1380092969471074306,251,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
489,20210408,09:32:00,1380091043375288322,569,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
490,20210408,09:29:23,1380090384173293570,183,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
491,20210408,09:27:32,1380089918391775233,203,"RT @sobylife: just bought my first car with an $alcx loan, AMA 

h/t @scupytrooples https://t.co/Xuuk284aK0",1
492,20210408,09:14:58,1380086758960939009,199,"Toplam Kilitlenen Para ve Piyasa Değeri Oranına Göre En İyi 15 #Defi Projesi

$XVS $AUTO $VSP $BUNNY $CRV $FARM… https://t.co/YHPXbrqB0t",0
493,20210408,09:08:28,1380085121991118849,94,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
494,20210408,09:04:14,1380084055409102854,20,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
495,20210408,09:03:00,1380083745970077696,314,@c_alcx Mine was very hot (maybe didn't pay enough) so I burned myself sometimes and also it exploded. And they are… https://t.co/P7wsr8i6oe,1
496,20210408,09:02:17,1380083565182873602,63,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
497,20210408,09:01:54,1380083471020924934,25,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
498,20210408,09:01:48,1380083445926400000,467,@c_alcx I've got a normal kettle for actually heating the water and then just use one of these cheapo things for th… https://t.co/ta0bxW6EjT,1
499,20210408,08:58:52,1380082704813854724,179,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
500,20210408,08:58:06,1380082513637412864,955,"🔴 Swapped $328K in #ALCX for #WETH on #1inch 🐉

🐬 ($789K) #0x8dA0a1
https://t.co/NcCqThzRva",0
501,20210408,08:53:26,1380081339353812996,1059,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
502,20210408,08:52:23,1380081073120493569,1074,"@c_alcx Oof that sounds like a lot going on - are you coping without a kitchen? That's what we found hardest, that and no laundry",0
503,20210408,08:51:35,1380080875279368204,790,"@c_alcx I have one for fancy brewing but only use it for fancy brewing, it's a bit slow if I just want to dump some… https://t.co/WGOlymPhYo",-1
504,20210408,08:45:35,1380079364474277890,27,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
505,20210408,08:39:07,1380077735972773890,25,"RT @fozcrypto: Can currently deposit Dai on alchemix for 32% yield, borrow 50% of that and just buy alts with it and still keep your full s…",1
506,20210408,08:31:21,1380075782970613765,899,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
507,20210408,08:29:36,1380075340018688000,1074,@c_alcx Thanks! It's so nice to have a working extractor fan and a light too. How's your renovation coming along?,1
508,20210408,08:27:40,1380074855685574657,1195,"RT @kriptoemrah: Toplam Kilitlenen Para ve Piyasa Değeri Oranına Göre En İyi 15 #Defi Projesi

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX…",0
509,20210408,08:27:39,1380074848353804289,63,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
510,20210408,08:26:35,1380074582321729536,67,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
511,20210408,08:25:27,1380074296912056324,4207,"Can currently deposit Dai on alchemix for 32% yield, borrow 50% of that and just buy alts with it and still keep yo… https://t.co/DL54OwA7WI",0
512,20210408,08:21:43,1380073355550789633,1074,@c_alcx Really? That's annoying. And stressful. I would imagine it's so that if you use a dark grout the squares appear the same size?,-1
513,20210408,08:21:34,1380073321086164996,26,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
514,20210408,08:17:56,1380072403951321089,55,"RT @kriptoemrah: Toplam Kilitlenen Para ve Piyasa Değeri Oranına Göre En İyi 15 #Defi Projesi

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX…",0
515,20210408,08:15:24,1380071766878527489,28,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
516,20210408,08:15:01,1380071668895395841,44,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
517,20210408,08:10:33,1380070547825029124,1849,"RT @kriptoemrah: Toplam Kilitlenen Para ve Piyasa Değeri Oranına Göre En İyi 15 #Defi Projesi

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX…",0
518,20210408,08:09:57,1380070396125343744,11546,"Toplam Kilitlenen Para ve Piyasa Değeri Oranına Göre En İyi 15 #Defi Projesi

$XVS $AUTO $VSP $BUNNY $CRV $FARM… https://t.co/h6bF81vTTt",0
519,20210408,08:02:00,1380068396490964993,497,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
520,20210408,07:51:53,1380065850313433089,9377,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
521,20210408,07:44:17,1380063936075075585,26338,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
522,20210408,07:44:12,1380063914122092544,183,"RT @marginswap: A real degen play would have been depositing +/-200k$ to @AlchemixFi and take the 50% loan, deposit into marginswap, and le…",1
523,20210408,07:39:49,1380062811896832000,53,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
524,20210408,07:31:46,1380060787859918849,53,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
